NUM,Date,Site,Plot,W_N,CentralSpecies,CommonName,ScientificName,SpeciesCode,GrowthHabit,WeedList,Tier_1,Tier_2,Tier_3,Tier_4,Epiphyte,PercentCover,Status,Presence,Notes
815,2/05/2023,Salford,6,N,Native,Chinese Privet,Ligustrum sinense,LIGsin,Tree,1,3,0,0,0,0,N/A,1,1,
818,  02/05/2023,Salford,7,W,Ligustrum lucidum,Chinese Privet,Ligustrum sinense,LIGsin,Tree,1,6,3,1,1,0,N/A,1,1,
835,2/05/2023,Salford,8,W,Ligustrum lucidum,Chinese Privet,Ligustrum sinense,LIGsin,Tree,1,7,1,0,0,0,N/A,1,1,
850,2/05/2023,Salford,8,N,Native,Chinese Privet,Ligustrum sinense,LIGsin,Tree,1,11,4,0,0,0,N/A,1,1,
885,4/05/2023,Salford,11,W,Ligustrum lucidum,Chinese Privet,Ligustrum sinense,LIGsin,Tree,1,2,2,2,1,0,N/A,1,1,
897,12/05/2023,Silvana,1,W,Paraserianthes lophantha,Chinese Privet,Ligustrum sinense,LIGsin,Tree,1,1,1,1,0,0,N/A,1,1,
901,12/05/2023,Silvana,1,N,Native,Chinese Privet,Ligustrum sinense,LIGsin,Tree,1,14,2,0,0,0,N/A,1,1,
906,12/05/2023,Silvana,2,W,Paraserianthes lophantha,Chinese Privet,Ligustrum sinense,LIGsin,Tree,1,4,3,0,0,0,N/A,1,1,
911,12/05/2023,Silvana,2,N,Native,Chinese Privet,Ligustrum sinense,LIGsin,Tree,1,28,11,2,0,0,N/A,1,1,
926,12/05/2023,Silvana,3,W,Ligustrum lucidum,Chinese Privet,Ligustrum sinense,LIGsin,Tree,1,5,0,0,0,0,N/A,1,1,
936,12/05/2023,Silvana,3,N,Native,Chinese Privet,Ligustrum sinense,LIGsin,Tree,1,7,2,1,0,0,N/A,1,1,
1041,2/12/2024,Netball,5,N,Native,Chinese Privet,Ligustrum sinense,LIGsin,Tree,1,1,0,0,0,0,N/A,1,1,
632,14/04/2023,Cain,1,W,Ligustrum lucidum,Tulip Poplar,Liriodendron tulipifera,LIRtul,Tree,0,1,1,1,1,0,N/A,1,1,
176,10/02/2023,Todd,2,W,Solanum mauritianum,Japanese honeysuckle,Lonicera japonica,LONjap,Vine,1,4,3,1,0,0,N/A,1,1,
396,20/03/2023,Winter,1,N,Native,Japanese honeysuckle,Lonicera japonica,LONjap,Vine,1,10,2,0,0,0,N/A,1,1,
422,20/03/2023,Winter,2,N,Native,Japanese honeysuckle,Lonicera japonica,LONjap,Vine,1,3,0,0,0,0,N/A,1,1,
725,28/04/2023,Salford,1,W,Ligustrum lucidum,Japanese honeysuckle,Lonicera japonica,LONjap,Vine,1,1,0,0,0,0,N/A,1,1,
729,28/04/2023,Salford,1,N,Native,Japanese honeysuckle,Lonicera japonica,LONjap,Vine,1,11,2,0,0,0,N/A,1,1,
743,28/04/2023,Salford,2,W,Ligustrum lucidum,Japanese honeysuckle,Lonicera japonica,LONjap,Vine,1,,,,,,45,1,1,45% ground cover
748,28/04/2023,Salford,2,N,Native,Japanese honeysuckle,Lonicera japonica,LONjap,Vine,1,,,,,,32,1,1,32 % ground cover
756,28/04/2023,Salford,3,W,Ligustrum lucidum,Japanese honeysuckle,Lonicera japonica,LONjap,Vine,1,,,,,,70,1,1,70 % ground cover
769,28/04/2023,Salford,4,W,Ligustrum lucidum,Japanese honeysuckle,Lonicera japonica,LONjap,Vine,1,,,,,,15,1,1,15 % ground cover
797,28/04/2023,Salford,4,N,Native,Japanese honeysuckle,Lonicera japonica,LONjap,Vine,1,1,0,0,0,0,N/A,1,1,
799,2/05/2023,Salford,5,W,Ligustrum lucidum,Japanese honeysuckle,Lonicera japonica,LONjap,Vine,1,1,0,0,0,0,N/A,1,1,
830,2/05/2023,Salford,7,N,Native,Japanese honeysuckle,Lonicera japonica,LONjap,Vine,1,17,1,0,0,0,N/A,1,1,
839,2/05/2023,Salford,8,W,Ligustrum lucidum,Japanese honeysuckle,Lonicera japonica,LONjap,Vine,1,1,1,0,0,0,N/A,1,1,
861,4/05/2023,Salford,9,W,Ligustrum lucidum,Japanese honeysuckle,Lonicera japonica,LONjap,Vine,1,2,0,0,0,0,N/A,1,1,
871,4/05/2023,Salford,9,N,Native,Japanese honeysuckle,Lonicera japonica,LONjap,Vine,1,5,0,0,0,0,N/A,1,1,
895,12/05/2023,Silvana,1,W,Paraserianthes lophantha,Japanese honeysuckle,Lonicera japonica,LONjap,Vine,1,28,25,2,2,0,N/A,1,1,
900,12/05/2023,Silvana,1,N,Native,Japanese honeysuckle,Lonicera japonica,LONjap,Vine,1,,,,,,4,1,1,4 % ground cover
907,12/05/2023,Silvana,2,W,Paraserianthes lophantha,Japanese honeysuckle,Lonicera japonica,LONjap,Vine,1,12,7,7,1,0,N/A,1,1,
917,12/05/2023,Silvana,2,N,Native,Japanese honeysuckle,Lonicera japonica,LONjap,Vine,1,5,0,0,0,0,N/A,1,1,
175,10/02/2023,Todd,2,W,Solanum mauritianum,Treefoil,Lotus pedunculatus,LOTped,Forb,0,13,6,0,0,0,N/A,1,1,
181,10/02/2023,Todd,3,W,Solanum mauritianum,Treefoil,Lotus pedunculatus,LOTped,Forb,0,2,2,0,0,0,N/A,1,1,
183,10/02/2023,Todd,3,N,Native,Treefoil,Lotus pedunculatus,LOTped,Forb,0,7,3,0,0,0,N/A,1,1,
197,10/02/2023,Todd,4,W,Solanum mauritianum,Treefoil,Lotus pedunculatus,LOTped,Forb,0,3,1,0,0,0,N/A,1,1,
217,10/02/2023,Todd,5,N,Native,Treefoil,Lotus pedunculatus,LOTped,Forb,0,2,0,0,0,0,N/A,1,1,
256,3/03/2023,Mick,1,N,Native,Treefoil,Lotus pedunculatus,LOTped,Forb,0,4,0,0,0,0,N/A,1,1,
235,23/02/2023,Ambury,1,N,Native,Hairy bird's-foot treefoil,Lotus subbiflorus,LOTsub,Forb,0,,,,,,3,1,1,3 % Ground Cover
27,11/01/2023,Jensen,1,N,Native,Kawakawa,Macroiper excelsum,MACexc,Shrub,0,1,1,1,0,0,N/A,0,1,
42,11/01/2023,Jensen,2,W,Paraserianthes lophantha,Kawakawa,Macroiper excelsum,MACexc,Shrub,0,1,1,1,0,0,N/A,0,1,
68,7/02/2023,Bacon,1,N,Native,Kawakawa,Macroiper excelsum,MACexc,Shrub,0,1,1,0,0,0,N/A,0,1,
133,8/02/2023,Yates,1,N,Native,Kawakawa,Macroiper excelsum,MACexc,Shrub,0,1,1,0,0,0,N/A,0,1,
145,8/02/2023,Yates,2,N,Native,Kawakawa,Macroiper excelsum,MACexc,Shrub,0,3,3,3,3,0,N/A,0,1,
160,8/02/2023,Yates,3,N,Native,Kawakawa,Macroiper excelsum,MACexc,Shrub,0,1,1,1,1,0,N/A,0,1,
192,10/02/2023,Todd,4,W,Solanum mauritianum,Kawakawa,Macroiper excelsum,MACexc,Shrub,0,15,10,7,0,0,N/A,0,1,
205,10/02/2023,Todd,4,N,Native,Kawakawa,Macroiper excelsum,MACexc,Shrub,0,6,2,0,0,0,N/A,0,1,
278,15/03/2023,Eirian,1,N,Native,Kawakawa,Macroiper excelsum,MACexc,Shrub,0,69,25,5,0,0,N/A,0,1,
460,21/03/2023,Nataly,1,W,Solanum mauritianum,Kawakawa,Macroiper excelsum,MACexc,Shrub,0,1,0,0,0,0,N/A,0,1,
672,14/04/2023,Cain,2,N,Native,Kawakawa,Macroiper excelsum,MACexc,Shrub,0,1,1,0,0,0,N/A,0,1,
920,12/05/2023,Silvana,2,N,Native,Kawakawa,Macroiper excelsum,MACexc,Shrub,0,1,0,0,0,0,N/A,0,1,
996,2/01/2024,England,4,N,Native,Kawakawa,Macroiper excelsum,MACexc,Shrub,0,1,0,0,0,0,N/A,0,1,
1077,3/01/2024,Netball,8,N,Native,Kawakawa,Macroiper excelsum,MACexc,Shrub,0,1,0,0,0,0,N/A,0,1,
1128,22/08/2024,Seddon,1,W,Paraserianthes lophantha,Kawakawa,Macroiper excelsum,MACexc,Shrub,0,1,1,1,1,0,N/A,0,1,
1134,22/08/2024,Seddon,1,N,Native,Kawakawa,Macroiper excelsum,MACexc,Shrub,0,2,2,2,1,0,N/A,0,1,
1138,22/08/2024,Seddon,2,W,Paraserianthes lophantha,Kawakawa,Macroiper excelsum,MACexc,Shrub,0,1,1,1,1,0,N/A,0,1,
1142,22/08/2024,Seddon,2,N,Native,Kawakawa,Macroiper excelsum,MACexc,Shrub,0,3,3,1,1,0,N/A,0,1,
1161,4/09/2024,Seddon,4,N,Native,Kawakawa,Macroiper excelsum,MACexc,Shrub,0,1,1,1,0,0,N/A,0,1,
1171,5/11/2024,Seddon,6,N,Native,Kawakawa,Macroiper excelsum,MACexc,Shrub,0,1,1,1,1,0,N/A,0,1,
518,24/03/2023,Sancta,1,N,Native,Small mallow,Malva pusilla,N/A,Forb,0,2,1,1,0,0,N/A,1,1,
541,24/03/2023,Sancta,2,N,Native,Small mallow,Malva pusilla,N/A,Forb,0,2,2,0,0,0,N/A,1,1,
341,17/03/2023,Ambury,4,W,Solanum mauritianum,Spotted medic,Medicago arabica,MEDara,Forb,0,,,,,,5,1,1,5 % Ground Cover
357,17/03/2023,Ambury,5,W,Solanum mauritianum,Black Medic,Medicago lupulina,MEDlup,Forb,1,,,,,,25,1,1,25 % Ground Cover
360,17/03/2023,Ambury,5,N,Native,Black Medic,Medicago lupulina,MEDlup,Forb,1,,,,,,3,1,1,3 % Ground Cover
923,12/05/2023,Silvana,2,N,Native,Mahoe wao,Melicytus lanceolatus,MELlan,Tree,0,1,1,0,0,0,N/A,0,1,
38,11/01/2023,Jensen,2,N,Native,Mahoe,Melicytus ramiflorus,MELram,Tree,0,1,1,1,1,0,N/A,0,1,has a dead vine on it
49,26/01/2023,Felicity,1,W,Ligustrum lucidum,Mahoe,Melicytus ramiflorus,MELram,Tree,0,2,2,1,0,0,N/A,0,1,
56,26/01/2023,Felicity,1,N,Native,Mahoe,Melicytus ramiflorus,MELram,Tree,0,2,2,1,0,0,N/A,0,1,
71,7/02/2023,Bacon,1,N,Native,Mahoe,Melicytus ramiflorus,MELram,Tree,0,1,1,1,0,0,N/A,0,1,
111,8/02/2023,Yates,1,W,Ligustrum lucidum,Mahoe,Melicytus ramiflorus,MELra,Tree,0,2,2,2,1,0,N/A,0,1,
125,8/02/2023,Yates,1,N,Native,Mahoe,Melicytus ramiflorus,MELram,Tree,0,1,1,1,1,0,N/A,0,1,
166,8/02/2023,Yates,3,N,Native,Mahoe,Melicytus ramiflorus,MELram,Tree,0,1,1,0,0,0,N/A,0,1,
194,10/02/2023,Todd,4,W,Solanum mauritianum,Mahoe,Melicytus ramiflorus,MELram,Tree,0,8,8,5,2,0,N/A,0,1,
201,10/02/2023,Todd,4,N,Native,Mahoe,Melicytus ramiflorus,MELram,Tree,0,6,5,2,0,0,N/A,0,1,
286,15/03/2023,Eirian,1,N,Native,Mahoe,Melicytus ramiflorus,MELram,Tree,0,1,1,0,0,0,N/A,0,1,
466,21/03/2023,Nataly,1,N,Native,Mahoe,Melicytus ramiflorus,MELram,Tree,0,1,1,1,1,0,N/A,0,1,
565,24/03/2023,Sancta,5,N,Native,Mahoe,Melicytus ramiflorus,MELram,Tree,0,2,2,1,1,0,N/A,0,1,
566,24/03/2023,Sancta,5,W,Solanum mauritianum,Mahoe,Melicytus ramiflorus,MELram,Tree,0,3,3,2,2,0,N/A,0,1,
581,29/03/2023,Sancta,7,W,Solanum mauritianum,Mahoe,Melicytus ramiflorus,MELram,Tree,0,2,2,1,0,0,N/A,0,1,
587,29/03/2023,Sancta,7,N,Native,Mahoe,Melicytus ramiflorus,MELram,Tree,0,2,2,2,0,0,N/A,0,1,
597,29/03/2023,Sancta,8,N,Native,Mahoe,Melicytus ramiflorus,MELram,Tree,0,3,0,0,0,0,N/A,0,1,
602,29/03/2023,Sancta,9,N,Native,Mahoe,Melicytus ramiflorus,MELram,Tree,0,1,1,0,0,0,N/A,0,1,
614,29/03/2023,Sancta,11,W,Solanum mauritianum,Mahoe,Melicytus ramiflorus,MELram,Tree,0,1,1,1,1,0,N/A,0,1,
870,4/05/2023,Salford,9,N,Native,Mahoe,Melicytus ramiflorus,MELram,Tree,0,1,1,1,1,0,N/A,0,1,
994,2/01/2024,England,4,N,Native,Mahoe,Melicytus ramiflorus,MELram,Tree,0,2,2,2,0,0,N/A,0,1,
1141,22/08/2024,Seddon,2,N,Native,Mahoe,Melicytus ramiflorus,MELram,Tree,0,2,2,2,1,0,N/A,0,1,
1058,14/02/2024,Netball,6,N,Native,pohutukawa,Metrosideros excelsa,METexc,Tree,0,2,0,0,0,0,N/A,0,1,
246,23/02/2023,Ambury,2,W,Solanum mauritianum,Carolina Bristlemallow,Modiola caroliniana,MODcar,Forb,0,8,1,0,0,0,N/A,1,1,
318,17/03/2023,Ambury,2,N,Native,Carolina Bristlemallow,Modiola caroliniana,MODcar,Forb,0,,,,,,7,1,1,7 % ground cover
327,17/03/2023,Ambury,3,W,Solanum mauritianum,Carolina Bristlemallow,Modiola caroliniana,MODcar,Forb,0,,,,,,10,1,1,10 % Ground Cover
333,17/03/2023,Ambury,3,N,Native,Carolina Bristlemallow,Modiola caroliniana,MODcar,Forb,0,,,,,,3,1,1,3 % Ground Cover
345,17/03/2023,Ambury,4,W,Solanum mauritianum,Carolina Bristlemallow,Modiola caroliniana,MODcar,Forb,0,,,,,,20,1,1,20 % Ground Cover
348,17/03/2023,Ambury,4,N,Native,Carolina Bristlemallow,Modiola caroliniana,MODcar,Forb,0,2,0,0,0,0,N/A,1,1,
722,28/04/2023,Salford,1,W,Ligustrum lucidum,Carolina Bristlemallow,Modiola caroliniana,MODcar,Forb,0,3,0,0,0,0,N/A,1,1,
736,28/04/2023,Salford,1,N,Native,Carolina Bristlemallow,Modiola caroliniana,MODcar,Forb,0,1,0,0,0,0,N/A,1,1,
1095,16/07/2024,Netball,11,W,Paraserianthes lophantha,Carolina Bristlemallow,Modiola caroliniana,MODcar,Forb,0,2,0,0,0,0,N/A,1,1,
158,8/02/2023,Yates,3,N,Native,Monstera,Monstera deliciosa,MONdel,Forb,0,1,1,1,1,0,N/A,1,1,
1005,2/12/2024,Netball,1,N,Native,Shrubby pohuehue,Muehlenbeckia astonii,MUEest,Shrub,0,4,2,0,0,0,N/A,0,1,
1011,2/12/2024,Netball,2,W,Paraserianthes lophantha,Shrubby pohuehue,Muehlenbeckia astonii,MUEest,Shrub,0,16,0,0,0,0,N/A,0,1,
1017,2/12/2024,Netball,2,N,Native,Shrubby pohuehue,Muehlenbeckia astonii,MUEest,Shrub,0,9,3,0,0,0,N/A,0,1,
1021,2/12/2024,Netball,3,W,Paraserianthes lophantha,Shrubby pohuehue,Muehlenbeckia astonii,MUEest,Shrub,0,26,9,0,0,0,N/A,0,1,
1026,2/12/2024,Netball,3,N,Native,Shrubby pohuehue,Muehlenbeckia astonii,MUEest,Shrub,0,19,6,0,0,0,N/A,0,1,
1028,2/12/2024,Netball,4,W,Ligustrum lucidum,Shrubby pohuehue,Muehlenbeckia astonii,MUEest,Shrub,0,1,0,0,0,0,N/A,0,1,
1031,2/12/2024,Netball,4,N,Native,Shrubby pohuehue,Muehlenbeckia astonii,MUEest,Shrub,0,40,11,3,0,0,N/A,0,1,
1033,2/12/2024,Netball,5,W,Ligustrum lucidum,Shrubby pohuehue,Muehlenbeckia astonii,MUEest,Shrub,0,3,0,0,0,0,N/A,0,1,
1039,2/12/2024,Netball,5,N,Native,Shrubby pohuehue,Muehlenbeckia astonii,MUEest,Shrub,0,110,3,0,0,0,N/A,0,1,
1044,14/02/2024,Netball,6,W,Paraserianthes lophantha,Shrubby pohuehue,Muehlenbeckia astonii,MUEest,Shrub,0,18,1,1,0,0,N/A,0,1,
1055,14/02/2024,Netball,6,N,Native,Shrubby pohuehue,Muehlenbeckia astonii,MUEest,Shrub,0,14,14,7,0,0,N/A,0,1,
1064,14/02/2024,Netball,7,W,Paraserianthes lophantha,Shrubby pohuehue,Muehlenbeckia astonii,MUEest,Shrub,0,10,7,2,0,0,N/A,0,1,
1069,14/02/2024,Netball,7,N,Native,Shrubby pohuehue,Muehlenbeckia astonii,MUEest,Shrub,0,68,25,4,0,0,N/A,0,1,
1110,16/07/2024,Netball,11,N,Native,Shrubby pohuehue,Muehlenbeckia astonii,MUEest,Shrub,0,4,2,1,0,0,N/A,0,1,
1118,16/07/2024,Netball,12,W,Paraserianthes lophantha,Shrubby pohuehue,Muehlenbeckia astonii,MUEest,Shrub,0,1,1,0,0,0,N/A,0,1,
954,2/01/2024,England,1,N,Native,Scrambling pohuehue,Muehlenbeckia complexa,MUEcom,Vine,0,3,2,1,0,0,N/A,0,1,
971,2/01/2024,England,3,W,Paraserianthes lophantha,Scrambling pohuehue,Muehlenbeckia complexa,MUEcom,Vine,0,9,6,2,0,0,N/A,0,1,
979,2/01/2024,England,3,N,Native,Scrambling pohuehue,Muehlenbeckia complexa,MUEcom,Vine,0,1,0,0,0,0,N/A,0,1,
985,2/01/2024,England,4,W,Paraserianthes lophantha,Scrambling pohuehue,Muehlenbeckia complexa,MUEcom,Vine,0,6,2,0,0,0,N/A,0,1,
991,2/01/2024,England,4,N,Native,Scrambling pohuehue,Muehlenbeckia complexa,MUEcom,Vine,0,2,0,0,0,0,N/A,0,1,
350,17/03/2023,Ambury,4,N,Native,Ngaio,Myoporum laetum,MYOlae,Tree,0,1,1,1,1,0,N/A,0,1,
365,17/03/2023,Ambury,6,W,Solanum mauritianum,Ngaio,Myoporum laetum,MYOlae,Tree,0,1,0,0,0,0,N/A,0,1,
943,2/01/2024,England,1,W,Paraserianthes lophantha,Ngaio,Myoporum laetum,MYOlae,Tree,0,1,1,1,1,0,N/A,0,1,
6,6/01/2023,Reid,1,N,Native,Red Matipo,Myrsine australis,MYRaus,Tree,0,5,5,4,0,0,N/A,0,1,
12,6/01/2023,Reid,2,N,Native,Red Matipo,Myrsine australis,MYRaus,Tree,0,1,1,1,1,0,N/A,0,1,
23,11/01/2023,Jensen,1,W,Solanum mauritianum,Red Matipo,Myrsine australis,MYRaus,Tree,0,2,2,0,0,0,N/A,0,1,
59,26/01/2023,Felicity,1,N,Native,Red Matipo,Myrsine australis,MYRaus,Tree,0,2,1,1,1,0,N/A,0,1,
83,7/02/2023,Bacon,2,N,Native,Red Matipo,Myrsine australis,MYRaus,Tree,0,1,1,1,1,0,N/A,0,1,
106,7/02/2023,Bacon,4,N,Native,Red Matipo,Myrsine australis,MYRaus,Tree,0,5,5,5,4,0,N/A,0,1,
114,8/02/2023,Yates,1,W,Ligustrum lucidum,Red Matipo,Myrsine australis,MYRaus,Tree,0,1,0,0,0,0,N/A,0,1,
253,3/03/2023,Mick,1,N,Native,Red Matipo,Myrsine australis,MYRaus,Tree,0,16,15,15,0,0,N/A,0,1,
459,21/03/2023,Nataly,1,W,Solanum mauritianum,Red Matipo,Myrsine australis,MYRaus,Tree,0,2,1,1,1,0,N/A,0,1,
464,21/03/2023,Nataly,1,N,Native,Red Matipo,Myrsine australis,MYRaus,Tree,0,2,1,0,0,0,N/A,0,1,
474,21/03/2023,Nataly,2,N,Native,Red Matipo,Myrsine australis,MYRaus,Tree,0,3,2,1,1,0,N/A,0,1,
647,14/04/2023,Cain,1,N,Native,Red Matipo,Myrsine australis,MYRaus,Tree,0,1,1,1,1,0,N/A,0,1,
662,14/04/2023,Cain,2,N,Native,Red Matipo,Myrsine australis,MYRaus,Tree,0,4,2,2,0,0,N/A,0,1,
677,19/04/2023,Burns,1,W,Ligustrum lucidum,Red Matipo,Myrsine australis,MYRaus,Tree,0,4,4,4,2,0,N/A,0,1,
686,19/04/2023,Burns,1,N,Native,Red Matipo,Myrsine australis,MYRaus,Tree,0,4,4,3,1,0,N/A,0,1,
697,19/04/2023,Burns,2,W,Ligustrum lucidum,Red Matipo,Myrsine australis,MYRaus,Tree,0,4,3,3,1,0,N/A,0,1,
716,19/04/2023,Burns,2,N,Native,Red Matipo,Myrsine australis,MYRaus,Tree,0,2,2,1,1,0,N/A,0,1,
840,2/05/2023,Salford,8,W,Ligustrum lucidum,Red Matipo,Myrsine australis,MYRaus,Tree,0,1,0,0,0,0,N/A,0,1,
905,12/05/2023,Silvana,1,N,Native,Red Matipo,Myrsine australis,MYRaus,Tree,0,1,0,0,0,0,N/A,0,1,
909,12/05/2023,Silvana,2,W,Paraserianthes lophantha,Red Matipo,Myrsine australis,MYRaus,Tree,0,1,0,0,0,0,N/A,0,1,
921,12/05/2023,Silvana,2,N,Native,Red Matipo,Myrsine australis,MYRaus,Tree,0,2,1,0,0,0,N/A,0,1,
983,2/01/2024,England,4,W,Paraserianthes lophantha,Red Matipo,Myrsine australis,MYRaus,Tree,0,1,0,0,0,0,N/A,0,1,
1136,22/08/2024,Seddon,1,N,Native,Red Matipo,Myrsine australis,MYRaus,Tree,0,1,1,1,0,0,N/A,0,1,
29,11/01/2023,Jensen,1,N,Native,Tuber Ladder Fern,Nephrolepis cordifolia,NEPcor,Fern,1,4,3,2,0,0,N/A,1,1,
131,8/02/2023,Yates,1,N,Native,Tuber Ladder Fern,Nephrolepis cordifolia,NEPcor,Fern,1,11,11,6,0,0,N/A,1,1,
137,8/02/2023,Yates,2,W,Paraserianthes lophantha,Tuber Ladder Fern,Nephrolepis cordifolia,NEPcor,Fern,1,,,,,,51,1,1,51 % ground cover
143,8/02/2023,Yates,2,N,Native,Tuber Ladder Fern,Nephrolepis cordifolia,NEPcor,Fern,1,12,11,8,0,0,N/A,1,1,
150,8/02/2023,Yates,3,W,Ligustrum lucidum,Tuber Ladder Fern,Nephrolepis cordifolia,NEPcor,Fern,1,,,,,,10,1,1,10 % Ground Cover
159,8/02/2023,Yates,3,N,Native,Tuber Ladder Fern,Nephrolepis cordifolia,NEPcor,Fern,1,3,3,0,0,0,N/A,1,1,
167,8/02/2023,Yates,3,N,Native,Tuber Ladder Fern,Nephrolepis cordifolia,NEPcor,Fern,1,1,0,0,0,0,N/A,1,1,
644,14/04/2023,Cain,1,N,Native,Tuber Ladder Fern,Nephrolepis cordifolia,NEPcor,Fern,1,7,7,0,0,0,N/A,1,1,
656,14/04/2023,Cain,2,W,Ligustrum lucidum,Tuber Ladder Fern,Nephrolepis cordifolia,NEPcor,Fern,1,6,5,1,0,5,N/A,1,1,
664,14/04/2023,Cain,2,N,Native,Tuber Ladder Fern,Nephrolepis cordifolia,NEPcor,Fern,1,10,9,3,0,0,N/A,1,1,
172,10/02/2023,Todd,1,W,Solanum mauritianum,Scotch thistle,Onopordum acanthium,ONOaca,Forb,0,12,10,4,0,0,N/A,1,1,
254,3/03/2023,Mick,1,N,Native,Scotch thistle,Onopordum acanthium,ONOaca,Forb,0,1,1,1,0,0,N/A,1,1,
340,17/03/2023,Ambury,4,W,Solanum mauritianum,Scotch thistle,Onopordum acanthium,ONOaca,Forb,0,3,0,0,0,0,N/A,1,1,
355,17/03/2023,Ambury,5,W,Solanum mauritianum,Scotch thistle,Onopordum acanthium,ONOaca,Forb,0,5,3,0,0,0,N/A,1,1,
364,17/03/2023,Ambury,6,W,Solanum mauritianum,Scotch thistle,Onopordum acanthium,ONOaca,Forb,0,2,0,0,0,0,N/A,1,1,
470,21/03/2023,Nataly,1,N,Native,Basket Grass,Oplismenus hirtellus subsp. Hirtellus,OPLhir,Grass,0,3,0,0,0,0,N/A,0,1,
484,21/03/2023,Nataly,2,W,Paraserianthes lophantha,Basket Grass,Oplismenus hirtellus subsp. Hirtellus,OPLhir,Grass,0,2,0,0,0,0,N/A,0,1,
163,8/02/2023,Yates,3,N,Native,Pale Pink Sorrel,Oxalis incarnata,OXAinc,Forb,0,4,0,0,0,0,N/A,1,1,
189,10/02/2023,Todd,3,N,Native,Pale Pink Sorrel,Oxalis incarnata,OXAinc,Forb,0,1,1,0,0,0,N/A,1,1,
199,10/02/2023,Todd,4,W,Solanum mauritianum,Pale Pink Sorrel,Oxalis incarnata,OXAinc,Forb,0,1,0,0,0,0,N/A,1,1,
224,10/02/2023,Todd,6,N,Native,Pale Pink Sorrel,Oxalis incarnata,OXAinc,Forb,0,1,1,0,0,0,N/A,1,1,
546,24/03/2023,Sancta,3,W,Solanum mauritianum,Pale Pink Sorrel,Oxalis incarnata,OXAinc,Forb,0,1,0,0,0,0,N/A,1,1,
679,19/04/2023,Burns,1,W,Ligustrum lucidum,Pale Pink Sorrel,Oxalis incarnata,OXAinc,Forb,0,19,7,0,0,0,N/A,1,1,
705,19/04/2023,Burns,2,N,Native,Pale Pink Sorrel,Oxalis incarnata,OXAinc,Forb,0,13,2,0,0,0,N/A,1,1,
825,  02/05/2023,Salford,7,W,Ligustrum lucidum,Pale Pink Sorrel,Oxalis incarnata,OXAinc,Forb,0,2,0,0,0,0,N/A,1,1,
852,2/05/2023,Salford,8,N,Native,Pale Pink Sorrel,Oxalis incarnata,OXAinc,Forb,0,9,1,0,0,0,N/A,1,1,
1164,26/09/2024,Seddon,5,N,Native,Pale Pink Sorrel,Oxalis incarnata,OXAinc,Forb,0,9,0,0,0,0,N/A,1,1,
1169,26/09/2024,Seddon,6,W,Ligustrum lucidum,Pale Pink Sorrel,Oxalis incarnata,OXAinc,Forb,0,19,2,0,0,0,N/A,1,1,
1172,5/11/2024,Seddon,6,N,Native,Pale Pink Sorrel,Oxalis incarnata,OXAinc,Forb,0,1,0,0,0,0,N/A,1,1,
81,7/02/2023,Bacon,2,N,Native,Brush Wattle,Paraserianthes lophantha,PARlop,Tree,1,1,1,1,1,0,N/A,1,1,
89,7/02/2023,Bacon,3,W,Paraserianthes lophantha,Brush Wattle,Paraserianthes lophantha,PARlop,Tree,1,1,0,0,0,0,N/A,1,1,
902,12/05/2023,Silvana,1,N,Native,Brush Wattle,Paraserianthes lophantha,PARlop,Tree,1,3,1,0,0,0,N/A,1,1,
939,2/01/2024,England,1,W,Paraserianthes lophantha,Brush Wattle,Paraserianthes lophantha,PARlop,Tree,1,6,6,6,4,0,N/A,1,1,
946,2/01/2024,England,1,N,Native,Brush Wattle,Paraserianthes lophantha,PARlop,Tree,1,18,3,0,0,0,N/A,1,1,
961,2/01/2024,England,2,W,Paraserianthes lophantha,Brush Wattle,Paraserianthes lophantha,PARlop,Tree,1,30,3,0,0,0,N/A,1,1,
973,2/01/2024,England,3,W,Paraserianthes lophantha,Brush Wattle,Paraserianthes lophantha,PARlop,Tree,1,8,6,4,1,0,N/A,1,1,
975,2/01/2024,England,3,N,Native,Brush Wattle,Paraserianthes lophantha,PARlop,Tree,1,6,4,0,0,0,N/A,1,1,
987,2/01/2024,England,4,W,Paraserianthes lophantha,Brush Wattle,Paraserianthes lophantha,PARlop,Tree,1,2,0,0,0,0,N/A,1,1,
993,2/01/2024,England,4,N,Native,Brush Wattle,Paraserianthes lophantha,PARlop,Tree,1,5,0,0,0,0,N/A,1,1,
1009,2/12/2024,Netball,2,W,Paraserianthes lophantha,Brush Wattle,Paraserianthes lophantha,PARlop,Tree,1,6,6,6,6,0,N/A,1,1,
1066,14/02/2024,Netball,7,W,Paraserianthes lophantha,Brush Wattle,Paraserianthes lophantha,PARlop,Tree,1,1,1,1,1,0,N/A,1,1,
1089,3/01/2024,Netball,10,W,Paraserianthes lophantha,Brush Wattle,Paraserianthes lophantha,PARlop,Tree,1,1,1,1,1,0,N/A,1,1,"huge, growing sideways"
1097,16/07/2024,Netball,11,W,Paraserianthes lophantha,Brush Wattle,Paraserianthes lophantha,PARlop,Tree,1,1,0,0,0,0,N/A,1,1,
1101,16/07/2024,Netball,11,N,Native,Brush Wattle,Paraserianthes lophantha,PARlop,Tree,1,39,6,2,0,0,N/A,1,1,
1114,16/07/2024,Netball,12,W,Paraserianthes lophantha,Brush Wattle,Paraserianthes lophantha,PARlop,Tree,1,10,2,2,2,0,N/A,1,1,
